Year,Algeria,Angola,Benin,Botswana,Burkina Faso,Burundi,Cabo Verde,Cameroon,Central African Republic,Chad,Comoros,"Congo, Dem. Rep.","Congo, Rep.",Djibouti,"Egypt, Arab Rep.",Equatorial Guinea,Eswatini,Ethiopia,Gabon,"Gambia, The",Ghana,Guinea,Guinea-Bissau,Kenya,Lesotho,Liberia,Libya,Madagascar,Malawi,Mali,Mauritania,Mauritius,Morocco,Mozambique,Namibia,Niger,Nigeria,Rwanda,Sao Tome and Principe,Senegal,Seychelles,Sierra Leone,South Africa,Sudan,Tanzania,Togo,Tunisia,Uganda,Zambia,Zimbabwe
2010,3.91106195534028,14.4696564932577,2.20783532536523,6.94887658743103,-0.764230734676758,6.49326591473993,2.07866470906424,1.27538046242338,1.49102370047802,-2.07786574641866,3.35475770328922,7.10000000000037,0.391525011227612,3.95007875923885,11.2651882653185,7.78916547991184,4.50923691774369,8.14926402965082,1.46154402720469,5.04968075857402,10.7333898354915,15.0502688559001,2.51785140171697,3.96138889115385,-2.40524254598706,7.28992796890218,2.79989500109268,9.24732173644116,7.41159092883827,1.10892690670187,6.28354087427704,2.9323630136986,0.993557401226392,12.4255421735155,4.8749198764395,0.804073080882638,13.7400521363694,-0.246128693436934,13.34005235378,1.22868119673341,-2.40463875108227,7.18566275668163,4.08972989470464,12.9776663898014,6.20015595647403,1.44594517430866,3.33897963601069,3.97655288478168,8.50176133365265,3.02267002518892
2011,4.5242115050527,13.4824679218511,2.7042390774728,8.45987233408583,2.75976724854523,9.5921660597967,4.47388342165023,2.93969946305091,1.1944757244985,2.0292405367826,1.8426630075621,15.316515913949,1.75958704273803,5.0687139477799,10.0649259874818,4.805389221557,6.10742714590251,33.2499598823344,1.26331707837421,4.7958826618311,8.7284593709302,21.3169268542577,5.04610226320204,14.0224913014704,5.0366305210156,8.488167518494,15.5184815317561,9.48254048582992,7.6228226284852,2.95564395229391,5.68631959575954,6.5224925486934,0.9069249096918,11.1666056127875,5.005595180812,2.94238514013311,10.8261371880017,3.0801706924026,14.3271667616801,3.40322829786971,2.55926772230953,6.79138291952621,4.9992669696526,18.0966171221351,12.6909694699162,3.56351472903954,3.24002842009531,16.5643496174515,6.4293968107234,3.4661297281749
2012,8.89145091062317,10.2779049218839,6.74468253340712,7.53690261091916,3.818152402524,18.1610453065451,2.54039644167109,2.73529677529539,5.47829594346117,7.51662364663833,6.31474450315196,9.72182806273364,5.01018773134471,3.73120950756887,7.11172943343083,3.65662048278806,8.93964682788212,23.600417677317,2.65241828695626,4.25432199813899,11.1863409441067,15.2262941038638,2.13054580274493,9.37777003547598,6.05143662139967,6.83178703418548,6.05980392156864,5.71384434191053,21.2712650013779,5.32312847064058,4.90242727217997,3.85216033315973,1.28712240079219,2.60245456956609,6.72199777334886,0.45508982035929,12.2242413020583,10.2710182318876,10.6379353431628,1.41822871177844,7.11037062326403,6.58776239392585,5.72465791678297,35.5590574147024,16.0010938506338,2.57718174055848,4.6118443220664,12.6790377224659,6.57589970757698,3.72532666110646
2013,3.25423910998847,8.77781429332624,0.428888888888792,5.88460707056817,0.533738507090536,7.93795807492418,1.50654285701407,2.05034718001741,6.98879341970198,0.222671564624642,-4.29487331536736,0.808223101487111,4.63161619729461,2.70603242872182,9.46971981064921,2.94887694639662,5.62130623468948,7.46402192944517,0.505441058915615,5.69912989637382,11.6661923071729,11.8875884481828,1.20712555668414,5.71749357037733,4.86511899496385,7.577306817414,2.60581802719517,5.8264294445198,27.2833333333334,-0.606736356351471,4.12910173783393,3.54329573934839,1.88065466724086,4.26135250941972,5.60092502290401,2.29723114955327,8.49551838265678,5.92426867984854,8.10583270875476,0.710245486695272,4.33893848329099,5.52412877994266,5.78446909667201,36.5223449139154,7.87072364573959,1.82539475909171,5.31623531326689,4.90520875694557,6.97767605490307,1.63495041543822
2014,2.91692692067458,7.28038730361121,-0.548757550948091,4.40225309243427,-0.258089517535384,4.40535234185293,-0.238778144990624,1.85489850366777,14.898684179755,1.68197313925661,-4.29487331536736,1.24303889760803,0.912139545450097,1.34186494340157,10.0702154687481,4.30999866149107,5.68134885776447,6.89001951597192,4.69045751826284,5.94799935696626,15.4896160333318,6.1505055670642,-1.50924460570503,6.87815499275949,5.37028961008587,9.86111285574904,2.43294141599225,6.08040811088302,23.7920649469687,0.883814547137841,3.53436856147324,3.21769191994685,0.442310053557048,2.55974875844295,5.35016966859602,-0.930287259984466,8.04741087967907,2.35449052820358,6.99849943966421,-1.09025507446895,1.38583454581263,4.63931171409667,6.12983770287141,36.9066427863595,6.13161432988012,0.19087507624975,4.62555099534031,3.07570668958641,7.80687553566333,-0.19778481012661
2015,4.78444700693889,9.35597215533784,0.218785923536154,3.06203169580558,0.724838981070517,5.54468891259779,0.131187999024545,2.676235314199,1.40297017136816,4.37712665065654,-4.29487331536736,0.74419899478147,3.16909796750829,-0.847389733971996,10.370490343517,1.67663085315988,4.95124493704919,9.56889955968623,-0.338795188753406,6.8084549457961,17.1499695007878,11.7800825029834,1.47672048910494,6.58215429284779,3.21844513655931,7.74869687621322,10.4022933588151,7.40419174202129,21.8673475542553,1.45069057605961,3.25472688117631,1.2865497076024,1.5579071134626,3.55075967356746,3.39401538410559,-0.576090369833189,9.00943498007699,2.52850284192421,5.24587835022454,0.13521193363526,4.04194410725617,6.68943562498681,4.54064227737906,16.9095706050977,5.58816952959298,2.58500390801595,4.437371273215,5.58968606251725,10.1105928909618,-2.43096842383404
2016,6.39769480268757,30.6944150806719,-0.793310145785534,2.81495791361944,0.441041448058902,5.55768961400965,-1.40781637091706,0.874190383288856,4.94543276106518,-0.792440525236016,-4.29487331536736,2.88585107289988,3.19056179723773,2.73841208738755,13.813606214829,1.41193915479015,7.8472745908568,6.62813337230924,2.10670712784054,7.22879272057922,17.4546347070868,8.17268112275132,1.50312055861088,6.29724953814625,6.59650490696543,8.83424868336488,25.8538742124461,6.03575858154679,21.7111132136499,-1.79964707083386,1.47171045650004,0.977675134718965,1.63531114327064,17.4180418197597,6.72858234593338,1.65388922387806,15.6968126387972,7.17434301982009,5.43051966119156,0.837284942557434,-1.01548191697626,10.8860609413903,6.57139642173964,17.750253831196,5.17476629301493,1.28544847051417,3.62939937384381,5.70637504616212,17.8697300795268,-1.54366960054161
2017,5.59111590961664,29.8444799015679,0.0432648555103608,3.30828076768219,1.48299897161325,16.0525353030392,0.784415251101334,0.64040914988195,4.18072331871267,-1.53709962980849,-4.29487331536736,2.88585107289988,0.450063823285546,0.568112117084804,29.5066083940039,0.74435474661241,6.22137528933118,10.6871150284238,2.65192583143902,8.03418974545911,12.3719215507048,8.91435947913097,1.69111461822289,8.00564967709945,4.447699373763,12.4196323907138,25.8036184788338,8.60905075422949,11.5433939188771,1.75985742927156,2.25427651934813,3.66699702675916,0.754663249323619,15.1132073899384,6.14579981111164,2.79637318871275,16.5022662139641,8.27953672260832,5.6902961992902,1.3181531484778,2.85679575568437,18.2215094003386,5.18424664766128,32.3516260968437,5.31871605228931,-0.981889868943119,5.30884839565844,5.20971705914209,6.57731154205644,0.893962316050027
2018,4.26999020467084,19.6289379701521,0.919170717886054,3.23801558947715,1.95594302672523,-2.81469807668465,1.25699566690509,1.0688581131292,1.61215686991555,4.27462198610545,-4.29487331536736,2.88585107289988,1.15277896375523,0.14797084987711,14.4014657807422,1.06007410662171,4.81506167461513,13.8330356586661,4.74906652083221,6.52096823946573,7.80876516610703,9.82761701259191,0.381324702791081,4.6898064677633,4.7518030162474,23.5635148953742,13.1702038536721,8.59422958870476,12.420178108921,0.299546507387934,3.06735996058356,3.21605383144579,1.80391671141896,3.91133439990723,4.29159105337875,2.96760366004456,12.0951065173432,-0.311210160390699,7.86859628873909,0.460985642464282,3.70291839111568,16.0295447693699,4.51716522786592,63.2925073455888,3.49445848856181,0.927755426457183,7.30759176031652,2.61601190952274,7.4945719272852,10.6188658669575
2019,1.95176821052892,17.080954143438,0.732849371240975,2.77286442863321,-3.2333893398333,-0.686772170797359,1.10666674296063,2.45280214062732,2.68537355266787,-0.971939175419317,-4.29487331536736,2.88585107289988,2.20607305781525,3.31925372703827,9.15279959324804,1.53027528964189,2.59801620311077,15.8096321719344,2.46456756151187,7.11567625631192,7.14364003330857,9.47001039253012,0.24660026814783,5.23963795764792,5.18708359197982,26.9662760197878,-2.16217883470595,5.61051441492365,9.3708360560567,-1.65826694846365,2.30009262117937,0.405655190309553,0.303386036590383,2.80270307928106,3.72239414422695,-2.48979265070846,11.3964223378115,3.34787655037648,7.72024525213248,1.76011151192938,1.80709400809982,14.8049990906021,4.12024587014984,50.9940515002965,3.4642805799902,0.674652770077436,6.72007532863799,2.867588034469,9.15031644316296,255.304990757856
2020,2.41513094083414,22.271539247051,3.02272119663769,1.8903591682421,1.88443993781991,7.32110643415521,0.605795808395385,2.43760882182236,1.71015659523153,4.4641443723286,-4.29487331536736,2.88585107289988,1.79537147083108,1.7774078380617,5.04493288977539,4.76669523944228,2.59801620311077,20.3563468559061,1.35276110675333,5.93127636562441,9.88728956269944,10.6016203387167,1.14000939393213,5.40516207933392,4.97809676252309,16.9557241496255,1.44703656998741,4.20179312190557,8.62551469650552,0.438088940320668,2.3856948845632,2.5808007718283,0.705968661338261,3.48393567493209,2.20938236933469,2.8981937602627,13.2460234276597,9.85039902274207,9.81932791540146,2.54314685681652,1.20266463987123,13.4468711101052,3.21003597454107,163.257782355458,3.29029062798325,1.69928463299408,5.63415115897625,3.31332289544502,15.7330604721369,557.201817362051
2021,7.22606307415477,25.7542948841891,1.73353962694036,7.24097765588442,3.65353287214209,8.40453845076341,1.86215297494647,2.27185762503637,4.25936417542868,-0.772844370359139,-4.29487331536736,2.88585107289988,1.7156427545126,1.18191775339802,5.21404940513043,-0.0971007664640198,2.59801620311077,26.8395221557722,1.0869074651941,7.37034758876618,9.9710886750444,12.5972882566934,2.24248879577659,6.10793603659176,6.04774591950676,7.81559385858648,2.86833027751019,5.81225118787715,9.33014410835212,3.92560283104276,3.56516484650185,4.02852888157376,1.40195883962006,6.40847652975692,3.61690530108814,3.83786802840501,16.9528457221608,-0.391346748300791,8.13777038378732,2.18032278088147,9.76909936973542,11.8739588840234,4.61167217803206,359.093040778999,3.69091958802199,4.1862150652352,5.706350208307,2.20457204757414,22.0207676245777,98.5461050920624
2022,9.26551551551553,21.3552901320822,1.35077863583527,11.665567478802,14.2902354303358,18.8008786664945,7.93092925430087,6.24767713343861,5.58316735183247,5.78802687843616,-4.29487331536736,2.88585107289988,3.04344334698478,5.17980847967061,13.8956609775178,4.78671704710803,2.59801620311077,33.8898797100898,4.23124798274579,11.5131198380505,31.2558951049016,10.4930409984424,9.39383877456591,7.65986268272224,8.27180389943028,7.59298486560313,4.51030149235703,8.16059031991844,20.953969729969,9.62147608489072,9.52526628622843,10.7737512242899,6.65704202759067,10.2794018093421,6.08128114112413,4.22621791916393,18.8471877843274,17.6892095588153,18.0056351122841,9.69681899081073,2.6260363285129,27.2082883814653,7.03972661255866,138.80846024176,4.35027204269101,7.96757361617945,8.30646124447623,7.1957888597581,10.9932039209136,104.705170628667
2023,9.32217375928322,13.6441017767715,2.73102465280233,5.0676154934383,0.742910428668841,26.9414835762453,3.72437517668748,7.38281384280984,2.97913852618937,10.8363568399842,-4.29487331536736,2.88585107289988,4.30174563591016,1.49506816515088,33.8847763115546,4.78671704710803,2.59801620311077,30.2188278135278,3.62901534185376,16.9742129632327,38.1069656296501,7.80497591927973,9.39383877456591,7.67139634029402,6.34221743124953,10.0944535665552,2.37317531435169,9.87432675044888,28.7897428247298,2.05880228274214,4.95305034506872,7.05298238454743,6.09114152504141,7.12697482131851,5.87993463284275,3.70097316425842,24.6595502031139,19.789546746467,21.2589138473,5.93947798773215,-1.03530088431952,47.6428733253179,6.0739085322053,138.80846024176,3.79923291384916,7.96757361617945,9.32899597507865,5.35094804280395,10.884531691282,104.705170628667
